RES_ID,Fecha_Viaje,Fecha_Reserva,Lead_Time_Dias,Noches_Estancia,Barco,Compañia,Tipo_Ruta,Suite_Type,Booking_Source,Package,Guest_Country,Cabinas_Totales_Barco,Cabinas_Reservadas,Porcentaje_Ocupacion_Ciclo,Pasajeros_Reserva,Tripulacion,Ingreso_Total_Reserva_USD,Gasto_Promedio_Diario_Huesped_USD,Puntuacion_Satisfaccion
RES-65661,7/3/2021,1/31/2021,153,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,All Inclusive,Spain,2805,1,93.07,2,2350,3971.94,189.21,4.7
RES-65662,7/3/2021,3/1/2021,124,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,Full Board,USA,2805,1,93.07,2,2350,4217.78,206.77,4.9
RES-65663,7/3/2021,5/15/2021,49,7,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Direct,All Inclusive,USA,2805,1,93.07,1,2350,2819.74,213.82,5
RES-65664,7/3/2021,2/26/2021,127,7,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Direct,Full Board + EXC,UK,2805,1,93.07,1,2350,2631.58,186.94,4.7
RES-65665,7/3/2021,2/13/2021,140,7,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,Full Board,USA,2805,1,93.07,2,2350,3890.46,183.39,4.8
RES-65666,7/3/2021,2/19/2021,134,7,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,All Inclusive,France,2805,1,93.07,1,2350,2857.05,219.15,4.6
RES-65667,7/3/2021,3/4/2021,121,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,Full Board,UK,2805,1,93.07,1,2350,3019.8,242.4,5
RES-65668,7/3/2021,12/21/2020,194,7,Icon of the Seas,Royal Caribbean,Caribe,Suite,Direct,Full Board + EXC,USA,2805,1,93.07,1,2350,2870.14,221.02,5
RES-65669,7/3/2021,3/2/2021,123,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,All Inclusive,USA,2805,2,93.07,2,2350,5270.72,187.48,4.7
RES-65670,7/3/2021,2/9/2021,144,7,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,All Inclusive,USA,2805,1,93.07,2,2350,4120.34,199.81,4.7
RES-65671,7/3/2021,1/8/2021,176,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive,UK,1643,1,85.72,2,1388,4550.58,158.31,4.6
RES-65672,7/3/2021,2/1/2021,152,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,Full Board,France,1643,1,85.72,1,1388,3000.33,144.37,4.6
RES-65673,7/3/2021,2/26/2021,127,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive + EXC,Mexico,1643,1,85.72,1,1388,2937.69,137.41,4.7
RES-65674,7/3/2021,2/22/2021,131,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,Web,Full Board,Germany,1643,1,85.72,1,1388,2977.83,141.87,4.5
RES-65675,7/3/2021,2/6/2021,147,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive,Germany,1643,1,85.72,1,1388,3200.22,166.58,4.4
RES-65676,7/3/2021,2/20/2021,133,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,Full Board,USA,1643,1,85.72,1,1388,3103.02,155.78,4.2
RES-65677,7/3/2021,4/10/2021,84,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,All Inclusive,UK,1643,1,85.72,1,1388,3137.94,159.66,4.5
RES-65678,7/3/2021,2/15/2021,138,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board,UK,1643,2,85.72,2,1388,6045.66,146.87,4.6
RES-65679,7/3/2021,3/27/2021,98,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,Full Board,Spain,1643,1,85.72,1,1388,3055.05,150.45,4.7
RES-65680,7/3/2021,1/27/2021,157,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,Full Board + EXC,Germany,1643,2,85.72,2,1388,6105.6,150.2,4.7
RES-65681,7/3/2021,2/6/2021,147,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Direct,Full Board + EXC,Germany,1643,2,85.72,2,1388,6193.98,155.11,4.5
RES-65682,7/3/2021,2/22/2021,131,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,Full Board,USA,1643,1,85.72,2,1388,4329.36,146.02,4.6
RES-65683,7/3/2021,2/2/2021,151,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,All Inclusive,Italy,1643,1,85.72,2,1388,4586.4,160.3,4.5
RES-65684,7/3/2021,2/3/2021,150,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,All Inclusive,Spain,1643,2,85.72,2,1388,6387.12,165.84,4.3
RES-65685,7/3/2021,1/10/2021,174,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,Full Board,USA,1643,1,85.72,2,1388,4324.86,145.77,4.5
RES-65686,7/3/2021,4/22/2021,72,6,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,USA,1250,2,95.14,2,1458,4978.08,225.84,4.7
RES-65687,7/3/2021,2/13/2021,140,6,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,Full Board + EXC,USA,1250,2,95.14,4,1458,7824.72,231.53,5
RES-65688,7/3/2021,3/13/2021,112,6,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board + EXC,Spain,1250,1,95.14,2,1458,3859.92,227.16,4.7
RES-65689,7/3/2021,4/28/2021,66,6,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,Germany,1250,1,95.14,2,1458,3646.2,209.35,5
RES-65690,7/3/2021,3/13/2021,112,6,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive + EXC,Spain,1250,1,95.14,2,1458,3854.64,226.72,4.6
RES-65691,7/3/2021,4/4/2021,90,6,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,Italy,1250,1,95.14,1,1458,2336.16,200.36,5
RES-65692,7/3/2021,4/6/2021,88,6,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive + EXC,Mexico,1250,1,95.14,1,1458,2438.58,217.43,5
RES-65693,7/3/2021,3/12/2021,113,6,Disney Dream,Disney Cruise Line,Bahamas,Suite,Web,All Inclusive,Germany,1250,2,95.14,2,1458,4724.52,204.71,5
RES-65694,7/3/2021,1/29/2021,155,6,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,USA,1250,1,95.14,1,1458,2444.7,218.45,4.7
RES-65695,7/3/2021,3/13/2021,112,6,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,All Inclusive,France,1250,1,95.14,2,1458,3971.88,236.49,4.8
RES-65696,7/3/2021,1/23/2021,161,6,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,All Inclusive + EXC,USA,1250,1,95.14,2,1458,3843.36,225.78,5
RES-65697,7/3/2021,3/15/2021,110,6,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Direct,All Inclusive,Spain,1250,1,95.14,2,1458,3777.36,220.28,4.9
RES-65698,7/3/2021,1/6/2021,178,6,Disney Dream,Disney Cruise Line,Bahamas,Suite,B2B,All Inclusive + EXC,Italy,1250,1,95.14,1,1458,2370.78,206.13,4.9
RES-65699,7/3/2021,4/6/2021,88,6,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board + EXC,USA,1250,1,95.14,1,1458,2483.52,224.92,4.9
RES-65700,7/3/2021,12/15/2020,200,6,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive + EXC,USA,1250,1,95.14,2,1458,3732.48,216.54,5
RES-65701,7/3/2021,4/7/2021,87,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,USA,2612,1,100,1,1688,2026.74,148.79,4.2
RES-65702,7/3/2021,3/13/2021,112,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive + EXC,USA,2612,1,100,1,1688,1994.7,143.45,4.1
RES-65703,7/3/2021,2/6/2021,147,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Direct,Full Board,Germany,2612,2,100,2,1688,3986.4,143.2,4.3
RES-65704,7/3/2021,3/19/2021,106,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,Direct,All Inclusive,UK,2612,1,100,2,1688,2974.8,153.4,4.1
RES-65705,7/3/2021,1/19/2021,165,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,Full Board,Germany,2612,1,100,1,1688,1983.36,141.56,4.4
RES-65706,7/3/2021,1/21/2021,163,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,Web,All Inclusive,UK,2612,1,100,3,1688,3796.02,147.89,4.2
RES-65707,7/3/2021,1/29/2021,155,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Direct,All Inclusive,UK,2612,1,100,2,1688,2861.88,143.99,4.3
RES-65708,7/3/2021,3/7/2021,118,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,UK,2612,1,100,2,1688,2946.72,151.06,4.4
RES-65709,7/3/2021,2/26/2021,127,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,Full Board,Mexico,2612,1,100,2,1688,2683.92,129.16,4.3
RES-65710,7/3/2021,4/5/2021,89,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive,Mexico,2612,1,100,2,1688,3006.12,156.01,4.1
RES-65711,7/3/2021,1/25/2021,159,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive,Spain,2612,1,100,1,1688,2083.02,158.17,4
RES-65712,7/3/2021,1/27/2021,157,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,All Inclusive + EXC,Italy,2612,1,100,2,1688,2914.8,148.4,4.2
RES-65713,7/3/2021,2/25/2021,128,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive + EXC,Germany,2612,1,100,2,1688,2858.04,143.67,4
RES-65714,7/3/2021,2/20/2021,133,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,Full Board + EXC,UK,2612,1,100,1,1688,2006.52,145.42,4.1
RES-65715,7/3/2021,4/28/2021,66,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,B2B,All Inclusive,Italy,2612,1,100,2,1688,2864.16,144.18,4.1
RES-65716,7/3/2021,4/4/2021,90,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,All Inclusive,UK,1646,1,89.49,2,1416,5886.54,173.07,4.8
RES-65717,7/3/2021,1/2/2021,182,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,Full Board + EXC,France,1646,1,89.49,2,1416,6288.48,191.34,4.7
RES-65718,7/3/2021,2/18/2021,135,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board + EXC,Spain,1646,2,89.49,2,1416,8351.86,190.63,4.8
RES-65719,7/3/2021,2/22/2021,131,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,All Inclusive + EXC,UK,1646,1,89.49,2,1416,6176.5,186.25,4.5
RES-65720,7/3/2021,3/8/2021,117,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board + EXC,Spain,1646,1,89.49,1,1416,3996.74,174.34,4.9
RES-65721,7/3/2021,2/15/2021,138,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive + EXC,USA,1646,1,89.49,1,1416,4065.71,180.61,4.7
RES-65722,7/3/2021,2/11/2021,142,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,Spain,1646,1,89.49,2,1416,6175.84,186.22,4.7
RES-65723,7/3/2021,2/6/2021,147,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,Full Board,Germany,1646,1,89.49,1,1416,4086.39,182.49,5
RES-65724,7/3/2021,3/16/2021,109,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,All Inclusive + EXC,USA,1646,1,89.49,1,1416,3947.13,169.83,4.7
RES-65725,7/3/2021,1/24/2021,160,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,USA,1646,1,89.49,1,1416,4126.43,186.13,4.6
RES-65726,7/3/2021,1/15/2021,169,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive + EXC,Italy,1646,1,89.49,2,1416,6186.18,186.69,4.7
RES-65727,7/3/2021,2/18/2021,135,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive + EXC,France,1646,1,89.49,1,1416,4089.58,182.78,4.5
RES-65728,7/3/2021,2/12/2021,141,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,All Inclusive + EXC,Canada,1646,1,89.49,1,1416,4107.95,184.45,4.9
RES-65729,7/3/2021,3/4/2021,121,11,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Web,All Inclusive,UK,1646,1,89.49,2,1416,6057.26,180.83,4.7
RES-65730,7/3/2021,3/13/2021,112,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,USA,1646,1,89.49,1,1416,4194.74,192.34,4.5
RES-65731,7/3/2021,2/23/2021,130,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,Full Board + EXC,USA,1347,2,93.12,2,1253,11642.4,226.8,4.9
RES-65732,7/3/2021,2/11/2021,142,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Direct,Full Board,France,1347,1,93.12,2,1253,9143.4,232.05,4.5
RES-65733,7/3/2021,2/5/2021,148,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,All Inclusive,USA,1347,1,93.12,2,1253,9828.56,256.52,4.9
RES-65734,7/3/2021,3/30/2021,95,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,All Inclusive,Germany,1347,1,93.12,2,1253,9580.48,247.66,4.8
RES-65735,7/3/2021,3/10/2021,115,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,Direct,Full Board + EXC,Spain,1347,1,93.12,2,1253,9266.04,236.43,4.8
RES-65736,7/3/2021,2/6/2021,147,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,Full Board,USA,1347,1,93.12,1,1253,6155.8,250.7,4.7
RES-65737,7/3/2021,2/14/2021,139,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,Full Board + EXC,UK,1347,2,93.12,4,1253,18096.4,228.65,4.8
RES-65738,7/3/2021,2/18/2021,135,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,All Inclusive,UK,1347,2,93.12,2,1253,11687.2,228.4,4.7
RES-65739,7/3/2021,2/4/2021,149,14,Queen Mary 2,Cunard Line,Transatlántico,Suite,B2B,Full Board,UK,1347,2,93.12,4,1253,18980.64,244.44,4.9
RES-65740,7/3/2021,12/31/2020,184,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,All Inclusive + EXC,USA,1347,1,93.12,2,1253,9196.04,233.93,4.7
RES-65741,7/3/2021,3/15/2021,110,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,Full Board + EXC,USA,1347,1,93.12,1,1253,6030.92,241.78,4.7
RES-65742,7/3/2021,12/20/2020,195,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,Full Board + EXC,USA,1347,1,93.12,1,1253,6043.8,242.7,4.8
RES-65743,7/3/2021,2/16/2021,137,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,All Inclusive,Mexico,1347,1,93.12,2,1253,9124.08,231.36,4.8
RES-65744,7/3/2021,4/8/2021,86,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,All Inclusive,USA,1347,2,93.12,4,1253,17888.64,224.94,4.8
RES-65745,7/3/2021,11/25/2020,220,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,Direct,All Inclusive + EXC,USA,1347,1,93.12,2,1253,9387.84,240.78,4.8
RES-65746,7/3/2021,1/6/2021,178,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,Full Board + EXC,USA,2732,1,95.3,1,1500,2405.55,154.65,4.3
RES-65747,7/3/2021,2/16/2021,137,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,Full Board + EXC,Germany,2732,1,95.3,2,1500,3054.8,123.7,4.3
RES-65748,7/3/2021,12/9/2020,206,7,AIDAcosma,AIDA Cruises,Canarias,Interior,Direct,All Inclusive,USA,2732,1,95.3,1,1500,2323.23,142.89,4.3
RES-65749,7/3/2021,2/12/2021,141,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive,Spain,2732,1,95.3,2,1500,3361.54,145.61,4.3
RES-65750,7/3/2021,4/6/2021,88,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive,UK,2732,2,95.3,4,1500,6814.92,148.89,4.2
RES-65751,7/3/2021,5/6/2021,58,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive,USA,2732,1,95.3,2,1500,3013.5,120.75,4.3
RES-65752,7/3/2021,2/25/2021,128,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,All Inclusive,Mexico,2732,1,95.3,2,1500,3176.46,132.39,4.5
RES-65753,7/3/2021,3/7/2021,118,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,Spain,2732,2,95.3,2,1500,4663.12,144.08,4.1
RES-65754,7/3/2021,3/26/2021,99,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board + EXC,USA,2732,1,95.3,1,1500,2304.82,140.26,4.1
RES-65755,7/3/2021,4/6/2021,88,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,Full Board,Germany,2732,1,95.3,2,1500,3433.36,150.74,4.3
RES-65756,7/3/2021,1/14/2021,170,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,Spain,2732,1,95.3,2,1500,3201.24,134.16,4
RES-65757,7/3/2021,2/20/2021,133,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive,USA,2732,1,95.3,1,1500,2168.67,120.81,4.2
RES-65758,7/3/2021,1/1/2021,183,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board,UK,2732,1,95.3,1,1500,2258.34,133.62,4.2
RES-65759,7/3/2021,1/23/2021,161,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,Full Board,UK,2732,1,95.3,2,1500,3076.08,125.22,4.1
RES-65760,7/3/2021,4/11/2021,83,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,Full Board,France,2732,1,95.3,1,1500,2271.64,135.52,4.3
RES-65761,7/4/2021,3/3/2021,123,5,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,All Inclusive,France,2626,2,96.24,2,2138,3602.1,171.21,4.7
RES-65762,7/4/2021,2/21/2021,133,5,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,All Inclusive,Italy,2626,1,96.24,2,2138,2852.4,190.74,4.5
RES-65763,7/4/2021,3/11/2021,115,5,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Direct,All Inclusive + EXC,USA,2626,1,96.24,1,2138,1787.9,168.58,4.4
RES-65764,7/4/2021,2/17/2021,137,5,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,All Inclusive,USA,2626,1,96.24,2,2138,2688.5,174.35,4.3
RES-65765,7/4/2021,2/5/2021,149,5,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Web,All Inclusive,USA,2626,1,96.24,1,2138,1732.9,157.58,4.2
RES-65766,7/4/2021,4/1/2021,94,5,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Web,All Inclusive,USA,2626,1,96.24,2,2138,2684.7,173.97,4.4
RES-65767,7/4/2021,3/13/2021,113,5,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,Germany,2626,1,96.24,1,2138,1827.8,176.56,4.5
RES-65768,7/4/2021,2/12/2021,142,5,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Direct,All Inclusive,USA,2626,1,96.24,1,2138,1800.95,171.19,4.6
RES-65769,7/4/2021,2/8/2021,146,5,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board,USA,2626,2,96.24,2,2138,3664.9,177.49,4.7
RES-65770,7/4/2021,3/11/2021,115,5,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Web,Full Board,UK,2626,2,96.24,2,2138,3639.6,174.96,4.3
RES-65771,7/4/2021,3/22/2021,104,5,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board + EXC,USA,2626,1,96.24,1,2138,1830.1,177.02,4.4
RES-65772,7/4/2021,3/14/2021,112,5,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,Spain,2626,1,96.24,2,2138,2785.7,184.07,4.6
RES-65773,7/4/2021,3/6/2021,120,5,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Web,All Inclusive,Canada,2626,1,96.24,2,2138,2645.3,170.03,4.6
RES-65774,7/4/2021,2/19/2021,135,5,MSC World Europa,MSC Cruceros,Mediterráneo,Suite,Web,All Inclusive,USA,2626,1,96.24,1,2138,1781.85,167.37,4.5
RES-65775,7/4/2021,4/7/2021,88,5,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Web,Full Board,Spain,2626,1,96.24,2,2138,2567,162.2,4.6
RES-65776,7/4/2021,4/22/2021,73,8,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,Full Board + EXC,France,2805,1,100,2,2350,4685.28,198.33,4.8
RES-65777,7/4/2021,3/19/2021,107,8,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Direct,All Inclusive,USA,2805,1,100,1,2350,3062.96,193.87,4.8
RES-65778,7/4/2021,1/9/2021,176,8,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,All Inclusive,USA,2805,2,100,4,2350,9440,200.5,4.9
RES-65779,7/4/2021,3/13/2021,113,8,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,Full Board + EXC,USA,2805,1,100,2,2350,4625.28,194.58,4.6
RES-65780,7/4/2021,12/24/2020,192,8,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,Full Board,Spain,2805,2,100,2,2350,6139.04,194.69,4.8
RES-65781,7/4/2021,2/11/2021,143,8,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,Full Board + EXC,Germany,2805,1,100,2,2350,4901.44,211.84,4.5
RES-65782,7/4/2021,3/11/2021,115,8,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Direct,Full Board + EXC,USA,2805,1,100,2,2350,4799.68,205.48,4.7
RES-65783,7/4/2021,3/10/2021,116,8,Icon of the Seas,Royal Caribbean,Caribe,Suite,B2B,All Inclusive,Germany,2805,1,100,1,2350,3128.96,202.12,4.7
RES-65784,7/4/2021,5/22/2021,43,8,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,All Inclusive + EXC,Canada,2805,1,100,2,2350,4760.8,203.05,4.7
RES-65785,7/4/2021,2/15/2021,139,8,Icon of the Seas,Royal Caribbean,Caribe,Suite,Direct,All Inclusive + EXC,USA,2805,1,100,1,2350,3114.96,200.37,4.9
RES-65786,7/4/2021,11/27/2020,219,8,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,Full Board,Spain,2805,1,100,1,2350,2958.64,180.83,4.8
RES-65787,7/4/2021,2/22/2021,132,8,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,Full Board,Germany,2805,1,100,1,2350,3082.32,196.29,4.7
RES-65788,7/4/2021,2/10/2021,144,8,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,Full Board + EXC,Italy,2805,1,100,2,2350,4779.84,204.24,5
RES-65789,7/4/2021,2/25/2021,129,8,Icon of the Seas,Royal Caribbean,Caribe,Suite,Direct,Full Board,USA,2805,2,100,4,2350,9322.56,196.83,4.7
RES-65790,7/4/2021,2/10/2021,144,8,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,Full Board + EXC,France,2805,1,100,2,2350,4755.2,202.7,4.9
RES-65791,7/4/2021,3/24/2021,102,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board + EXC,USA,1643,1,93.3,2,1388,4218.12,139.84,4.7
RES-65792,7/4/2021,3/12/2021,114,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,Full Board,France,1643,1,93.3,1,1388,3027.24,147.36,4.7
RES-65793,7/4/2021,3/10/2021,116,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive + EXC,Spain,1643,1,93.3,1,1388,3021.39,146.71,4.5
RES-65794,7/4/2021,1/21/2021,164,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board,Canada,1643,1,93.3,2,1388,4560.66,158.87,4.6
RES-65795,7/4/2021,3/16/2021,110,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,Mexico,1643,1,93.3,1,1388,3096.9,155.1,4.5
RES-65796,7/4/2021,1/21/2021,164,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive + EXC,USA,1643,1,93.3,2,1388,4567.14,159.23,4.6
RES-65797,7/4/2021,1/17/2021,168,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive,USA,1643,1,93.3,2,1388,4498.74,155.43,4.5
RES-65798,7/4/2021,2/27/2021,127,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,Full Board,UK,1643,2,93.3,2,1388,5912.28,139.46,4.8
RES-65799,7/4/2021,4/6/2021,89,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,All Inclusive,USA,1643,1,93.3,2,1388,4555.08,158.56,4.3
RES-65800,7/4/2021,2/4/2021,150,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive + EXC,USA,1643,1,93.3,2,1388,4440.24,152.18,4.5
RES-65801,7/4/2021,4/8/2021,87,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,Full Board + EXC,UK,1643,2,93.3,4,1388,8924.4,153.4,4.6
RES-65802,7/4/2021,1/28/2021,157,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,Full Board + EXC,USA,1643,1,93.3,1,1388,3043.26,149.14,4.4
RES-65803,7/4/2021,3/17/2021,109,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Direct,Full Board,Spain,1643,1,93.3,1,1388,3051.72,150.08,4.8
RES-65804,7/4/2021,2/19/2021,135,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive + EXC,USA,1643,2,93.3,4,1388,9046.08,156.78,4.7
RES-65805,7/4/2021,5/2/2021,63,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,USA,1643,1,93.3,2,1388,4624.2,162.4,4.6
RES-65806,7/4/2021,1/16/2021,169,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,USA,1250,1,96.15,2,1458,1802.76,205.96,5
